[02:05:09 | 13-02-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x1c2c49ae998396441501f8f30dc0126a153ab6fb0e0c9b30ae6b03ba3fe7cd81
[09:28:56 | 27-03-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:27:09 | 28-03-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x9dc114d9bed47421cfe4ec2e8a73b34089f282983284aafa97991119e17a1f21
[09:27:28 | 28-03-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xe95dfd13fd715358eefa14be470ed87a0e32f2c786e547c7c7db684f2c354d2e
[09:30:31 | 28-03-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:30:34 | 28-03-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:24:09 | 29-03-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0xe03c6ad3bd3326ec3f092844d3b16925c246837b5688edf09d53fbe76ad75fc4
[09:24:28 | 29-03-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd8a92d0648aba4ca7baadb58a831a5c5b3d9748ddb8257e2d3e9f02a0b62fa00
[09:27:32 | 29-03-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:27:35 | 29-03-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:40:03 | 30-03-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x82ffd7fc8239a0f51e514c4fc1117b1e9de9360467b404dc7a9e4241de5b8746
[09:40:14 | 30-03-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x6c49a947d12012874675356a5b224347af9dce1d3e9849faab8ba4e1a87d6e38
[09:43:17 | 30-03-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:43:20 | 30-03-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:39:39 | 31-03-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0xdaee4fb458792e4623676085810541caff088ca297bdb6fc30181c106298eab6
[09:40:17 | 31-03-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x57247b289b24ecfe737e5c1a040c3b9de1c8b03831af502a67996cdc2818cdf4
[09:43:19 | 31-03-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:43:22 | 31-03-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:46:28 | 01-04-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0xe3f1afccfd4390d46d0ecb066b1fb9ed9f3b6eb577d865e18fd20074547ed99d
[09:46:39 | 01-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x3a6270258a525a366a19d1fb04b1f631cbd2db8347b91fbe81b98edbecae85a3
[09:49:42 | 01-04-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:49:45 | 01-04-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:35:01 | 02-04-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x6238ee22e35c159f3419e9b2c7bea94d7889205f6ad9076afed3d3815c98edb8
[09:35:13 | 02-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xfb79b621e08c463b27c3abe5ad0c9854bfd1f528337a7e2ef92613b3d6b85b1c
[09:38:16 | 02-04-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:38:19 | 02-04-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:27:03 | 03-04-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0xb211ba3f1a04f50ccf4ab953e0319b99f3e5c6110b9ff73af23d7f17a052bc5a
[09:27:14 | 03-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x431e5fbdd58551566651cc2c80a830cac6b5899306e7c2fdc618622e4d580352
[09:30:18 | 03-04-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:30:21 | 03-04-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:26:35 | 04-04-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0xd4528755687d363d659e313b040b582500b7f69d48b2e7ddf6ff21a4f555fc18
[09:26:50 | 04-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x2e87cc1961cc36f61c5a496063a7aaa3e98853987700d4a421b2b4f48113be2b
[09:29:53 | 04-04-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:29:56 | 04-04-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:24:40 | 05-04-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x233c75403b11b2697316a90c33b67afa08355d898c7d9b03ad1eca2e1a79f154
[09:24:52 | 05-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x5b6ec81429302050b6ac60d6435abc9b4f8865ee709639c0bd5e8804c3e9771f
[09:27:55 | 05-04-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:27:57 | 05-04-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:38:50 | 06-04-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0xeb2460414b8c2cfc94987877d73027e6904c65b0f3dc4295e6d497a04af7c779
[09:39:01 | 06-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd701103989b72787be0850cfe0d7d6972b50a85b3f6eb71a731ad6b658f9067f
[09:42:05 | 06-04-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:42:08 | 06-04-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:38:14 | 07-04-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x6fbb87d36c05a91185ba461806184c18b3aa9a565ffc398ae5d99440603f7c6c
[09:38:26 | 07-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xfdfb31f85275b88bcc4f75a560865f3c55e600e990a77de9f6560440889cd0d5
[09:41:28 | 07-04-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:41:31 | 07-04-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:34:46 | 08-04-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0xfbda62581ecfe3e33c32f40306c25e427a0bcf5ef15bf8dec217923c962feed3
[09:35:01 | 08-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xaa7b266d6036c54b94de7a4c82fd29766e3f64a0bf869d9bf8b05ad2956aadd5
[09:38:04 | 08-04-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:38:07 | 08-04-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:36:06 | 09-04-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x0daa0277dc9f4450448245b93c0d26b0e532cc6cf29061fae9fa61f025b76662
[09:36:14 | 09-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x2091197ae9cb9eba005ee6c0132599678ea0bd5086ed5f158576d8a74e972d0e
[09:39:17 | 09-04-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:39:20 | 09-04-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:34:32 | 10-04-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0xa511268b6b1d382d4c7580b20d4883af4954ab25078b188df3c6e60a759a809b
[09:34:39 | 10-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x348e149fc10f40d652d125f98781e3048da9c172b0fa2c6438405e2f9dbd57d9
[09:37:43 | 10-04-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:37:46 | 10-04-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:35:47 | 11-04-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x192856d13b06255b3d39256ebead928d873b60484112dbe516ed4dfc864d01c2
[09:36:03 | 11-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xb9be539ffecaa2805cbd58103c1cddead7cc01d4d1ab19c8ab93a94655a750ac
[09:39:06 | 11-04-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:39:09 | 11-04-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:25:47 | 12-04-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0xd2081013292c9a862feaf2d942ad089c76eaaa5c58a6e873cf81475406556d49
[09:26:02 | 12-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x188d6614f07c714fb09edc8464b3a77c2327eee595d47741f7893b3ffff84718
[09:29:05 | 12-04-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:29:08 | 12-04-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[10:44:22 | 13-04-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0xfc98515cd8d02cc63633e671329446d4bd870a82fc5ef92ec504bedadd7e068e
[10:44:39 | 13-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x73d94a4620b84a6c796a442ee87c7a3ac450f5823e7657cbd544a830acb1be52
[10:47:42 | 13-04-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[10:47:45 | 13-04-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:40:31 | 14-04-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0xe024fb1c9cc2d045c05a3ea0685eabaed9189d4f4a20da5af3791607412d0cce
[09:40:51 | 14-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xbeac48cccaaf05da8b5c490e877e92c4c0b6e980b740d24569c23460f863e287
[09:43:54 | 14-04-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:43:56 | 14-04-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:39:02 | 15-04-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0xc3c1eee43def1828b586a0dea827cb52228f8a56290db4f2f25a037cb2896593
[09:39:14 | 15-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xb06ef187498e65f7a889672c46a3a91c40e83697f01a5ff0a17c677b87417d07
[09:42:17 | 15-04-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:42:20 | 15-04-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:38:35 | 16-04-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x6864f2d160803d38f8417e3e5e260c210bd79f9347fdf411b8cadc827eddca8d
[09:38:52 | 16-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x7eaafda528505fb9a2603251a70f9a0c6566bd19b0061dcc3f88aadbf2b69fa1
[09:41:55 | 16-04-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:41:58 | 16-04-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:37:05 | 17-04-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x98ca4aacac2f1d4e7fa28ccead840bd03993e8d7eeaf2689c37308b4b6d2f0be
[09:37:16 | 17-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x5dcdde5bb7c14f5af57600afbd98a7c84ce8e2e00fc8a7c6bdec881cff936df1
[09:40:19 | 17-04-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:40:22 | 17-04-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:26:34 | 18-04-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x95f3567ba009cedf4907451fd30c3c0400820dc2f4cf72dfe1b492df89372814
[09:26:50 | 18-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x051c7fe3212a943176f0b49b7ed256477b6f16ce20b62d2193503822e7edff71
[09:29:53 | 18-04-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:29:56 | 18-04-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:23:58 | 19-04-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0xad1705d4f948619746b4ab6e98fa94f8de233530c30b5e195d2e1b28f1a223d8
[09:24:14 | 19-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xc275989350d4919b3f1a0f0e5d518d858430bd23eb5b7df5ba3e38e4d4583116
[09:27:17 | 19-04-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:27:20 | 19-04-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:41:47 | 20-04-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x4f473ff86bb69c57f8718918b8b705e1f51f4e31bf863899a6337d6dcfbce801
[09:42:03 | 20-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x817547ae2383c4d10df8d7cc241b5e74b7a8f7a47e80a80dd2932323c6085a44
[09:45:06 | 20-04-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:45:09 | 20-04-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:43:04 | 21-04-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x718b3c60f6e5cc24b26f176a958e968bac997f49b025f74e4b23301ee2931b87
[09:43:13 | 21-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x782e797c3ea502249c728ab001abbe1a1cacb205dbfe36238066255a5ad49038
[09:46:16 | 21-04-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:46:19 | 21-04-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:37:26 | 22-04-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0xda6eab8acf56fcd9e0a5d1222346e9d43c80f554efe78f7bffdd6e4f778cfb1a
[09:37:37 | 22-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x5d1988585a87e1ad41c0c7c3c3996692dc87bb930b76b482dc55433c679e6644
[09:40:40 | 22-04-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:40:43 | 22-04-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:38:07 | 23-04-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x8a7511cf4a1fc5823580bc12d32c167a87d8bcd82d0e64ff2164a30666a30ec0
[09:38:40 | 23-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd5004368790cef3d976e415a4dd84071ebaf4bd9b551c8ddaa37aa1d688b24b9
[09:41:43 | 23-04-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:41:45 | 23-04-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:39:32 | 24-04-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x9d6ee97386d14bcfd9c50aadecc1665655d06f3535a3aff33602feaf3c19e33d
[09:39:53 | 24-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x301825003d99456c676b2ed62cbdf767cc3bd632c01f63f421eec211d7886796
[09:42:56 | 24-04-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:42:59 | 24-04-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:39:28 | 25-04-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0xf12922b532770b36d767bc3ff81cfdbf12c8eb7bf34df95f650670a9a8fd66a1
[09:39:39 | 25-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x4c53af55bd1dd15796b8031056e910b50749392014a1683a5959476eb5ed8106
[09:42:43 | 25-04-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:42:46 | 25-04-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:26:21 | 26-04-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x73c01c48443579b682835d76bfaafa09c1354dfe14d6b39b4e5d8d9084ee2473
[09:26:37 | 26-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xf5fb58169984a9cd648d3c1f7424649763d5b7130e4f0cf21142c9b81666fcd1
[09:29:40 | 26-04-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:29:43 | 26-04-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:42:28 | 27-04-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x8a7054a726276b154307398eca83b7ce4d52155b7bbcebaf01b73c7cfe5dfd92
[09:42:40 | 27-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x977b00588911d85106f2c26bbeca5aa89df611b32a6d20eecee0a5d64114fcdd
[09:45:43 | 27-04-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:45:46 | 27-04-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:43:27 | 28-04-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x48cf085593fde679b5cc9b9fcf1125815b9868aa91f294c85193fe2add3056a2
[09:43:40 | 28-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xfa18bb37a0b53d5a8942f154abbcc19d765a2ecfad215fae0dba7da977d7dc1f
[09:46:42 | 28-04-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:46:45 | 28-04-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:39:42 | 29-04-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x2103185ffc28a6b6e86e9d1b37d8d48465b47a2391b501ee32de7fb77e0c4483
[09:39:50 | 29-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x526940010339b36fd5760730bb9956324904dd7a1cc907aaaa277a8263265fbe
[09:42:53 | 29-04-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:42:56 | 29-04-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:39:27 | 30-04-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x4229e5b6716c190098e93790a6ab819eaabe6993450e9ef880e68628e7b47030
[09:39:38 | 30-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xb1e489c8cca52a875ab5ebd16e3fbc43bb0df622da1cc2619cc8df6baf98136e
[09:42:41 | 30-04-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:42:44 | 30-04-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:49:07 | 01-05-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x23dcbb6bb73b1c3e6e64072f2f949a784fe5b79bd8314ad453e6896c686b6507
[09:49:15 | 01-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xdf5eda9bc839a5d31d17c06f739f59e4d028ba2f7b94fbc760b12cc5d5210bb8
[09:52:18 | 01-05-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:52:21 | 01-05-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:40:32 | 02-05-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x736e8b348529f0263fe008579b1774bfb9bdc09588e712e5a679406591dfc975
[09:40:48 | 02-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xc798cd25967a936b7da1753e1aaa5b02147af30bfed47b71f2d21790c4932c62
[09:43:51 | 02-05-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:43:54 | 02-05-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:36:26 | 03-05-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x017d9bf0cd201018019a140d840ae02efa5b919a91e16367e85d25a8197ab3d3
[09:36:38 | 03-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd37b0b6aaa9657d471dd9c279c7e4182d1b9d6c182ec6ecd0f89ae776b13ce3c
[09:39:41 | 03-05-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:39:43 | 03-05-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:49:02 | 04-05-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0xe589bffac51111ae3fc86e7bc50082246c585d825882a540a26c88e5012ea439
[09:49:14 | 04-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x01e6093973120370305a3ea9f0a551fc5a2d2d9ef8dc232ad715e00bb7c3efb3
[09:52:17 | 04-05-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:52:20 | 04-05-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:45:35 | 05-05-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0xd0330030b2119d82e5c53045e9d9a1a6cc9aedc51f7c384d25dc2ebba23c8c35
[09:45:51 | 05-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x9b4314fac47740f44a9f557176085e3116b434ad31c9b5727c37390366f79e36
[09:48:54 | 05-05-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:48:57 | 05-05-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:41:33 | 06-05-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x19ab4560f375ec70cd59c46f16528d8d0363658260c21daec1a48f2847455cef
[09:41:49 | 06-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x46f8cf1dba7b2fd7a0f6abb4b5d5f21f1008e2961e38a8f91e3c3d77ab13df04
[09:44:52 | 06-05-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:44:56 | 06-05-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:43:13 | 07-05-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0xf55d2617781025c11af6d39524be4cb05c1d1a7ac63210edacf6243caf322a33
[09:43:28 | 07-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xa6a0c6a25467358db8e62471b63ea5a33624649669898afae86470987d550516
[09:46:32 | 07-05-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:46:35 | 07-05-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:43:43 | 08-05-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x7d5acc387a7e8f1f227d64f33f9ca4634f928cfc3cd7c6a4c8953efd70b8d05b
[09:43:50 | 08-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd8eb24e8877c171567633b13217e9a3e0eeeb2b4b67e844c50a1622cf1d91d79
[09:46:54 | 08-05-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:46:57 | 08-05-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:42:48 | 09-05-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x63a62920c426f49dbbdf84cecf35f198194400b877d914f6d3a53b317f38bd15
[09:43:03 | 09-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xa1f1747019298dd2f725b25d88b27bfde7292b36060c92146aa9f83af62d8677
[09:46:06 | 09-05-2025] Transfer Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
[09:46:09 | 09-05-2025] Bridge Task failed for 0xb69827aAD2F95Cf41D4ed6d21fbCeC70EF80f38D: Request failed with status code 400
